id,name,state,abbrev,first_date,last_date,days,hours,hours_2014-01,hours_2014-02,hours_2014-03,hours_2014-04,hours_2014-05,hours_2014-06,hours_2014-07,hours_2014-08,hours_2014-09,hours_2014-10,hours_2014-11,hours_2014-12,hours_2015-01,hours_2015-02,hours_2015-03,hours_2015-04,hours_2015-05,hours_2015-06,hours_2015-07,hours_2015-08,hours_2015-09,hours_2015-10,hours_2015-11,hours_2015-12,hours_2016-01,hours_2016-02,hours_2016-03,hours_2016-04,hours_2016-05,hours_2016-06,hours_2016-07,hours_2016-08,hours_2016-09,hours_2016-10,hours_2016-11,hours_2016-12,hours_2017-01,hours_2017-02,hours_2017-03,hours_2017-04,hours_2017-05,hours_2017-06,hours_2017-07,hours_2017-08,hours_2017-09,hours_2017-10,hours_2017-11,hours_2017-12,hours_2018-01,hours_2018-02,hours_2018-03,hours_2018-04,hours_2018-05,hours_2018-06,hours_2018-07,hours_2018-08,hours_2018-09,hours_2018-10,hours_2018-11,hours_2018-12,hours_2019-01,hours_2019-02,hours_2019-03,hours_2019-04,hours_2019-05,hours_2019-06,hours_2019-07,hours_2019-08,hours_2019-09,hours_2019-10,hours_2019-11,hours_2019-12,hours_2020-01,hours_2020-02,hours_2020-03,hours_2020-04,hours_2020-05,hours_2020-06,hours_2020-07,hours_2020-08,hours_2020-09,hours_2020-10,hours_2020-11,hours_2020-12
48343,Morris,Texas,TX,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54051,Marshall,West Virginia,WV,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47097,Lauderdale,Tennessee,TN,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21069,Fleming,Kentucky,KY,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22003,Allen,Louisiana,LA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48081,Coke,Texas,TX,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51083,Halifax,Virginia,VA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42103,Pike,Pennsylvania,PA,2014-02-14,2017-11-18,11.0,8.328333333333346,,,1.37375,1.37375,1.37375,1.37375,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.1665277777777776,2.730277777777776,2.730277777777776,2.730277777777776,2.730277777777776,3.2334722222222196,3.2334722222222196,3.2334722222222196,3.764999999999998,3.764999999999998,3.764999999999998,3.764999999999998,3.764999999999998,5.626249999999999,6.282222222222221,6.282222222222221,6.282222222222221,6.282222222222221,6.282222222222221,6.282222222222221,6.282222222222221,7.5249999999999995,7.5249999999999995,7.5249999999999995,7.5249999999999995,7.5249999999999995,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346,8.328333333333346
42027,Centre,Pennsylvania,PA,2014-02-14,2018-11-11,38.0,518.1050000001737,,,52.015555555555544,52.015555555555544,57.50499999999999,57.50499999999999,57.50499999999999,57.50499999999999,57.50499999999999,57.50499999999999,90.93208333333331,90.93208333333331,90.93208333333331,90.93208333333331,90.93208333333331,90.93208333333331,90.93208333333331,90.93208333333331,90.93208333333331,90.93208333333331,90.93208333333331,90.93208333333331,117.00680555555554,181.43486111111113,181.43486111111113,181.43486111111113,229.91791666666677,229.91791666666677,229.91791666666677,321.4144444444446,321.4144444444446,321.4144444444446,321.4144444444446,321.4144444444446,321.4144444444446,339.497083333334,339.497083333334,339.497083333334,339.497083333334,339.497083333334,339.497083333334,339.497083333334,340.79791666666733,340.79791666666733,340.79791666666733,340.79791666666733,383.5498611111101,394.91972222222284,394.91972222222284,394.91972222222284,394.91972222222284,394.91972222222284,394.91972222222284,394.91972222222284,395.3484722222227,436.12791666680926,436.12791666680926,480.1180555557291,480.1180555557291,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737,518.1050000001737
47031,Coffee,Tennessee,TN,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48339,Montgomery,Texas,TX,2017-12-21,2017-12-21,1.0,0.03805555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556,0.03805555555555556
53053,Pierce,Washington,WA,2019-02-22,2019-02-22,1.0,7.7129166666666675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675,7.7129166666666675
51041,Chesterfield,Virginia,VA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18129,Posey,Indiana,IN,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29183,St. Charles,Missouri,MO,2014-08-16,2015-03-01,6.0,6.985694444444446,,,,,,,,,1.5840277777777776,1.5840277777777776,1.5840277777777776,3.865416666666667,5.787361111111112,6.402222222222225,6.5718055555555575,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446,6.985694444444446
04021,Pinal,Arizona,AZ,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47175,Van Buren,Tennessee,TN,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47117,Marshall,Tennessee,TN,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08007,Archuleta,Colorado,CO,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42057,Fulton,Pennsylvania,PA,2014-04-12,2020-08-08,8.0,3.8805555555555635,,,,,0.5170833333333333,0.5170833333333333,0.5170833333333333,0.5170833333333333,0.5170833333333333,0.5170833333333333,0.9243055555555555,0.9243055555555555,0.9243055555555555,0.9243055555555555,0.9243055555555555,0.9243055555555555,0.9243055555555555,0.9243055555555555,0.9243055555555555,1.3459722222222226,1.3459722222222226,1.3459722222222226,1.3459722222222226,2.2884722222222225,2.2884722222222225,2.2884722222222225,2.2884722222222225,2.2884722222222225,2.2884722222222225,2.2884722222222225,2.2884722222222225,2.619027777777778,2.619027777777778,2.619027777777778,2.619027777777778,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.2327777777777786,3.5515277777777845,3.8805555555555635,3.8805555555555635,3.8805555555555635,3.8805555555555635
42047,Elk,Pennsylvania,PA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48407,San Jacinto,Texas,TX,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31043,Dakota,Nebraska,NE,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31031,Cherry,Nebraska,NE,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21201,Robertson,Kentucky,KY,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34039,Union,New Jersey,NJ,2014-05-31,2020-06-06,74.0,18.080416666666608,,,,,,0.13333333333333333,0.21694444444444444,0.21694444444444444,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.49194444444444446,0.6591666666666667,0.6591666666666667,0.6591666666666667,0.7970833333333333,1.1106944444444442,1.2134722222222218,1.2134722222222218,1.3266666666666662,1.4322222222222218,1.4322222222222218,1.9016666666666664,2.1190277777777773,2.1190277777777773,2.1190277777777773,2.225833333333333,2.4834722222222223,2.5904166666666666,2.5904166666666666,2.5904166666666666,2.5904166666666666,2.5904166666666666,2.5904166666666666,2.8080555555555553,3.2205555555555425,3.2205555555555425,3.448472222222201,3.6337499999999783,3.7634722222221964,4.824722222222191,4.824722222222191,4.964444444444413,5.438194444444425,5.728472222222203,5.744861111111092,5.954444444444427,6.059305555555539,6.427638888888875,6.500833333333319,6.832361111111097,7.978194444444435,8.22388888888887,8.377361111111092,8.377361111111092,8.622361111111092,8.685416666666647,8.997777777777756,8.997777777777756,9.144444444444424,12.916944444444425,13.13986111111109,13.13986111111109,13.29388888888886,13.524999999999967,17.75472222222219,17.75472222222219,17.75472222222219,17.75472222222219,17.97138888888884,18.080416666666608,18.080416666666608,18.080416666666608,18.080416666666608,18.080416666666608,18.080416666666608
40111,Okmulgee,Oklahoma,OK,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01121,Talladega,Alabama,AL,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13025,Brantley,Georgia,GA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09003,Hartford,Connecticut,CT,2014-02-14,2019-12-21,52.0,27.053055555555424,,,0.53375,0.53375,1.0847222222222226,1.0847222222222226,2.1627777777777775,2.1627777777777775,2.663888888888887,2.663888888888887,2.663888888888887,2.663888888888887,2.663888888888887,2.663888888888887,2.663888888888887,2.663888888888887,2.663888888888887,2.663888888888887,2.663888888888887,4.4751388888888854,4.4751388888888854,4.4751388888888854,5.216527777777773,6.204999999999994,6.204999999999994,6.204999999999994,6.713472222222216,6.713472222222216,6.713472222222216,7.268194444444438,7.555833333333328,7.555833333333328,7.555833333333328,7.555833333333328,8.169444444444439,8.829861111111105,8.829861111111105,8.829861111111105,8.829861111111105,8.829861111111105,8.829861111111105,8.829861111111105,9.87055555555555,11.792916666666777,11.792916666666777,12.444027777777926,12.444027777777926,14.215972222222474,14.510000000000272,14.510000000000272,14.83958333333358,17.634861111111388,18.422222222222416,18.740694444444596,19.331388888888974,19.331388888888974,20.17680555555559,20.17680555555559,20.483749999999997,20.483749999999997,21.090972222222213,22.150277777777745,22.45666666666662,23.854583333333274,24.759999999999927,25.096944444444343,26.05527777777767,26.05527777777767,26.05527777777767,26.05527777777767,26.05527777777767,26.67930555555543,27.053055555555424,27.053055555555424,27.053055555555424,27.053055555555424,27.053055555555424,27.053055555555424,27.053055555555424,27.053055555555424,27.053055555555424,27.053055555555424,27.053055555555424,27.053055555555424
19061,Dubuque,Iowa,IA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24003,Anne Arundel,Maryland,MD,2014-04-13,2020-08-23,49.0,110.89027777777957,,,,,2.3529166666666668,2.3529166666666668,2.3529166666666668,2.3529166666666668,4.505,5.6819444444444445,15.990555555555552,18.83069444444444,26.80569444444444,28.488749999999996,28.488749999999996,28.488749999999996,28.488749999999996,34.57805555555555,34.57805555555555,34.57805555555555,34.57805555555555,34.57805555555555,34.57805555555555,34.57805555555555,37.14888888888888,37.14888888888888,37.14888888888888,38.412083333333314,38.412083333333314,42.071805555555535,42.071805555555535,43.29166666666664,43.29166666666664,43.29166666666664,43.47097222222221,43.47097222222221,61.96180555555551,61.96180555555551,61.96180555555551,70.28041666666662,70.28041666666662,70.28041666666662,70.28041666666662,71.99652777777797,71.99652777777797,71.99652777777797,71.99652777777797,71.99652777777797,71.99652777777797,74.26236111111135,76.1883333333336,76.19736111111138,76.19736111111138,76.19736111111138,76.19736111111138,76.19736111111138,76.19736111111138,76.19736111111138,103.12069444444587,103.12069444444587,103.12069444444587,103.12069444444587,103.12069444444587,103.12069444444587,103.12069444444587,103.12069444444587,103.12069444444587,103.12069444444587,103.12069444444587,103.72861111111256,103.72861111111256,103.72861111111256,107.0641666666681,107.0641666666681,107.0641666666681,107.0641666666681,107.0641666666681,107.33180555555707,107.42944444444596,107.42944444444596,110.89027777777957,110.89027777777957,110.89027777777957,110.89027777777957
30051,Liberty,Montana,MT,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53019,Ferry,Washington,WA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105,Elbert,Georgia,GA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56027,Niobrara,Wyoming,WY,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner,Idaho,ID,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36061,New York,New York,NY,2017-07-11,2020-02-16,510.0,9818.819444444553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.021111111111075,22.021111111111075,22.021111111111075,508.1472222222436,626.561944444462,808.7236111111031,948.5043055555403,1230.4597222221075,1672.9824999996326,1984.1927777772366,2547.0158333332083,2885.319861111173,3066.017361111187,3484.7018055556487,3761.7522222222215,4183.385833333369,4835.511666666703,5261.650972222253,5665.98069444449,6118.279583333372,6681.12277777782,7303.2909722222885,7653.301527777822,8084.090555555618,8499.785555555616,8777.383055555601,9154.81680555562,9410.654722222282,9699.490555555667,9699.490555555667,9699.490555555667,9818.819444444553,9818.819444444553,9818.819444444553,9818.819444444553,9818.819444444553,9818.819444444553,9818.819444444553,9818.819444444553,9818.819444444553,9818.819444444553
28145,Union,Mississippi,MS,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38085,Sioux,North Dakota,ND,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55139,Winnebago,Wisconsin,WI,2016-05-16,2018-07-02,2.0,0.8030555555555551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.38638888888888895,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551,0.8030555555555551
08051,Gunnison,Colorado,CO,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,Bonneville,Idaho,ID,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05139,Union,Arkansas,AR,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06061,Placer,California,CA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18151,Steuben,Indiana,IN,2015-07-03,2020-08-08,4.0,1.7969444444444453,,,,,,,,,,,,,,,,,,,,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,0.46763888888888894,1.0265277777777801,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.4302777777777789,1.7969444444444453,1.7969444444444453,1.7969444444444453,1.7969444444444453
13095,Dougherty,Georgia,GA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01105,Perry,Alabama,AL,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28123,Scott,Mississippi,MS,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22035,East Carroll,Louisiana,LA,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21047,Christian,Kentucky,KY,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17113,McLean,Illinois,IL,2015-07-01,2015-07-01,1.0,0.5427777777777778,,,,,,,,,,,,,,,,,,,,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778,0.5427777777777778
37175,Transylvania,North Carolina,NC,2019-07-02,2019-07-03,2.0,0.8437500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001,0.8437500000000001
01091,Marengo,Alabama,AL,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39067,Harrison,Ohio,OH,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34041,Warren,New Jersey,NJ,2016-07-22,2019-11-28,15.0,4.388333333333396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24875,0.24875,0.24875,0.4023611111111111,0.4023611111111111,0.4023611111111111,0.4023611111111111,0.4023611111111111,0.4023611111111111,0.4023611111111111,0.4023611111111111,0.4023611111111111,0.4023611111111111,0.4023611111111111,0.4023611111111111,1.0866666666666671,1.0866666666666671,1.0866666666666671,1.0866666666666671,1.0866666666666671,1.0866666666666671,1.1956944444444462,1.1956944444444462,1.515277777777779,2.334861111111167,2.334861111111167,3.116666666666722,3.116666666666722,4.060138888888951,4.060138888888951,4.060138888888951,4.060138888888951,4.060138888888951,4.060138888888951,4.060138888888951,4.060138888888951,4.177361111111174,4.177361111111174,4.177361111111174,4.177361111111174,4.388333333333396,4.388333333333396,4.388333333333396,4.388333333333396,4.388333333333396,4.388333333333396,4.388333333333396,4.388333333333396,4.388333333333396,4.388333333333396,4.388333333333396,4.388333333333396,4.388333333333396
21231,Wayne,Kentucky,KY,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40085,Love,Oklahoma,OK,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
